date,spot,vol_factor,realized_vol,rate_shift,value,delta,gamma,vega,theta,rho,vanna,volga,delta_sabr,delta_bartlett,vanna_analytic,volga_analytic,vega_0-3M,vega_3M-6M,vega_6M-1Y,vega_1Y+
2026-02-03,689.530029296875,0.7046577248812902,0.10245508673559198,-3.0000209808346556e-05,1233356.3256215756,4940.451799583221,-1.5805202545444104,1266177.7289943043,-170129.83591706713,4669359.51818414,-27335.268879601477,-1779168.709428519,5399.807323941374,4874.9252662542485,-27309.842207036887,-1769806.0753288036,0.0,0.0,-2284648.616094724,3550826.345089028
2026-02-04,686.1900024414062,0.6954230817647151,0.10111239775614407,2.000093460082647e-05,1213923.475673788,5001.379887565586,-0.4094060608086636,1356832.4345794148,-178012.229834696,4693569.901510976,-28162.503500463008,-2806147.091966979,5503.744366958617,4915.142352094141,-28138.297770761346,-2794148.1999268765,0.0,0.0,-2277487.1719465605,3634319.6065259753
2026-02-05,677.6199951171875,0.7533707837930622,0.10953781711622095,-0.00014999866485595342,1165371.6442320456,5017.062809630795,3.531175084627236,1603891.7672888394,-199070.18897157005,4669670.845565589,-28821.663037879178,-5571705.880625472,5632.427002124428,4859.52088667962,-28802.453806383495,-5554341.570801696,0.0,0.0,-2239476.230133659,3843367.997422499
2026-02-06,690.6199951171875,0.8898273404807425,0.12937818479746896,-3.0000209808346556e-05,1244155.9904225771,4742.006180951565,-1.0661147391790813,1239094.9385352866,-172099.05809990212,4518823.075112854,-25122.868846334517,-1492857.686544653,5186.64873897411,4670.716586487666,-25098.37534370516,-1486079.211368733,0.0,0.0,-2262822.4686823552,3501917.4072176414
2026-02-09,693.9500122070312,0.8722579389063511,0.1268236473268126,0.0,1261527.5994464168,4745.806498035501,-2.3006376113598463,1157460.2911891309,-166442.9736579882,4515663.726310522,-24813.330224484744,-671161.2995411549,5161.4363157207345,4692.915638676267,-24788.940487824842,-666028.4442321537,0.0,0.0,-2262499.4007003894,3419959.6918895203
2026-02-10,692.1199951171875,0.8486288371466869,0.12338804790770687,-3.0000209808346556e-05,1250755.8746383518,4802.213165322644,-1.9038195056779372,1202469.1046951604,-170690.37013666978,4543019.173110241,-25466.36490457365,-1174113.1277565854,5242.274341364225,4740.010165396399,-25442.086344744795,-1167475.3643981582,0.0,0.0,-2261076.0271954034,3463545.1318905633
2026-02-11,691.9600219726562,0.8227994090183905,0.11963252773702945,6.999969482422014e-05,1249521.7007748084,4841.666108154824,-2.058537839624627,1204000.755783304,-171203.91129596677,4563461.767739957,-25825.695828011572,-1214113.3021680163,5285.782136435841,4780.6608273767415,-25801.470152872942,-1207043.872167333,0.0,0.0,-2261414.0213046116,3465414.7770879157
2026-02-12,681.27001953125,0.8998635655768199,0.1308374213550328,5.0001144409179965e-05,1192768.5742021725,4866.441494284698,2.129697446007526,1483882.3615117804,-198026.03140692686,4539913.976052304,-26716.981173567783,-4267128.176757353,5444.596164283587,4725.659557102859,-26696.330912878617,-4253811.311601948,0.0,0.0,-2226725.623169503,3710607.9846812836
2026-02-13,681.75,0.8726533893725072,0.12688114462000766,0.0,1193819.8435594772,4904.539108146167,1.846238670514463,1475127.3770021033,-197229.6818822932,4561079.462185152,-27043.098852217576,-4199875.391887247,5482.037598598899,4767.984249522857,-27022.532135584803,-4186360.149521674,0.0,0.0,-2229249.709426023,3704377.0864281263
2026-02-17,682.8499755859375,0.8471666923955483,0.12317545651473927,0.0,1198259.0789360814,4961.425985568234,1.2056428631944769,1449675.0963598331,-197318.93340313964,4578826.217118034,-27387.664833141203,-4000582.765384877,5538.867725364944,4831.795336785902,-27367.585170922168,-3986986.4010608,0.0,0.0,-2228224.1193834995,3677899.2157433326
2026-02-18,686.2899780273438,0.832280129574693,0.12101099562663574,9.99999046325667e-05,1217682.983807164,4953.773077243512,-0.2860958234460398,1354733.5263769054,-189643.14074494294,4579299.935831577,-27047.507437391774,-2981912.1996786175,5488.456123834367,4850.298732716776,-27026.007440146746,-2970359.5605252823,0.0,0.0,-2237235.96624158,3591969.4926184854
2026-02-19,684.47998046875,0.8100103855934947,0.11777304268777103,2.000093460082647e-05,1205819.9071776718,5010.539469544732,0.3193684453992738,1407906.0550457556,-194245.2377263491,4604469.475216876,-27700.056162304805,-3595467.9149355683,5573.974797176263,4894.46832955434,-27679.77398588732,-3582172.2167439265,0.0,0.0,-2233539.184720123,3641445.2397658783
2026-02-20,689.4299926757812,0.8086323703186031,0.11757268346438243,2.000093460082647e-05,1233917.7376946905,4964.65548889548,-1.641271882576369,1273638.3477874286,-183010.6940161832,4585703.788579169,-26858.93325774561,-2143216.245062831,5465.08254944959,4883.002443347346,-26836.77101492582,-2133172.430453848,0.0,0.0,-2242777.4194305395,3516415.767217968
2026-02-23,682.3900146484375,0.8306615433080512,0.12077565811385142,-4.999876022338673e-05,1193424.889390301,5041.592665389637,1.1814070568778554,1469183.4571487163,-202802.833146143,4593399.906902685,-27960.17343264496,-4332497.134982133,5645.432520058521,4904.881826429476,-27942.121704331465,-4317607.337568363,0.0,0.0,-2218030.313378403,3687213.7705271193
2026-02-24,687.3499755859375,0.82831876586356,0.12043502540977091,-4.999876022338673e-05,1221906.3997301045,5000.28194858958,-0.9014195105848195,1332304.667820827,-191381.17548522505,4578223.936402364,-27182.693218712993,-2850496.506053731,5539.148691149001,4900.035206847055,-27162.14222696487,-2838794.93639497,0.0,0.0,-2229635.1410308955,3561939.8088517226
2026-02-25,693.1500244140625,0.8339339808424834,0.12125146056316613,-4.999876022338673e-05,1254769.4112439216,4928.7518121457215,-2.9937408458912103,1180191.0466719596,-178155.14520856622,4546221.498574218,-26018.967037333758,-1222756.1340793604,5394.005768941919,4865.420684579474,-25996.748262329093,-1214912.4949453343,0.0,0.0,-2235460.9204604113,3415651.967132371
2026-02-26,689.2999877929688,0.8221362137889264,0.11953610117082836,-4.999876022338673e-05,1232553.8301332847,5002.424765080798,-1.7594145654644393,1280800.7875176077,-187924.21471086878,4574550.193555238,-26979.031084239614,-2332044.925778972,5520.556033526671,4914.997431832642,-26958.126781210714,-2321326.3327497803,0.0,0.0,-2230356.2706679394,3511157.058185547
2026-02-27,685.989990234375,0.8074188967942498,0.11739624811031048,-0.00014999866485595342,1212193.6799665396,5071.159774655358,-0.5587478226991003,1374249.4699567417,-196447.94878453662,4600925.739790275,-27849.18959972214,-3378483.1379736597,5638.456896751471,4960.4741129947215,-27830.224490298555,-3365074.989653835,0.0,0.0,-2224070.8460440543,3598320.3160007955
2026-03-02,686.3800048828125,0.7829692306775791,0.11384134113322204,-3.0000209808346556e-05,1213607.4328762973,5127.331862781951,-1.0077266801675435,1363584.9135877043,-197216.69036266464,4619058.790077458,-28237.06528256032,-3337598.9115336323,5697.070904293343,5020.4188247600505,-28218.820556766063,-3323694.2071879283,0.0,0.0,-2222531.4005102357,3586116.31409794
2026-03-03,680.3300170898438,0.7951852967342622,0.11561751992643124,2.000093460082647e-05,1177996.5277506623,5187.572939373089,1.74307960288316,1537506.7774384534,-213774.09438118775,4627798.187957463,-29172.87037435152,-5261100.672071563,5847.423959626623,5031.058912561679,-29159.527090428724,-5243271.354659185,0.0,0.0,-2201168.7575693913,3738675.5350078447
2026-03-04,685.1300048828125,0.7935575205902594,0.11538084623347197,2.000093460082647e-05,1206531.1353883473,5147.478814853464,-0.511908068720242,1398505.624026408,-202228.15322598693,4614425.5928857215,-28421.64238248868,-3753613.49395149,5739.732748671122,5029.46868008891,-28404.666619676704,-3738808.6962107597,0.0,0.0,-2214710.2911999975,3613215.9152264055
2026-03-05,681.3099975585938,0.7837783099474804,0.11395897879452446,-4.999876022338673e-05,1182511.668330096,5214.190441695435,1.1801692186981754,1512933.4006547602,-212600.45143274096,4635204.394292815,-29285.225395092326,-5038158.491752824,5866.7611444285185,5064.993978920364,-29271.952781117256,-5020435.110520394,0.0,0.0,-2202965.847590483,3715899.248245243
2026-03-06,672.3800048828125,0.8378259228540765,0.12181733707638373,-0.00023000001907348688,1128968.8603159254,5219.019647175087,6.103372770139565,1780434.4167767828,-237367.23320990033,4598545.131576511,-29718.214636257082,-7944525.8463258045,6008.00920841227,4982.254930564799,-29714.79595954054,-7922535.747789974,0.0,0.0,-2152863.9294396825,3933298.3462164653
2026-03-09,678.27001953125,0.8451284001548772,0.12287909503179999,0.0,1165480.5699227492,5200.379559949847,2.8596833844569325,1596585.3499854929,-224704.3861019867,4589454.222847003,-29103.36044037068,-5974789.269968993,5900.292236182062,5023.207826346117,-29093.4850586863,-5956004.145566369,0.0,0.0,-2177722.556033237,3774307.90601873
2026-03-10,677.1799926757812,0.8205106030045896,0.1192997423145686,2.000093460082647e-05,1157017.6969429562,5256.648231488905,3.353549302876729,1633994.615838789,-227733.3508800972,4612509.23478646,-29679.086827931053,-6424603.270847345,5976.488447535812,5071.5334935277315,-29671.490877365228,-6404601.9231792465,0.0,0.0,-2174255.0259155976,3808249.6417543865
2026-03-11,676.3300170898438,0.796223338033189,0.11576844796931134,6.999969482422014e-05,1150102.5003464501,5311.2663797165405,3.7389222208856694,1664384.1949453843,-230209.9376950799,4634979.930053057,-30224.397677216293,-6799090.637811389,6047.472958349539,5120.177244497592,-30219.0337953485,-6778034.393248004,0.0,0.0,-2171621.4585527303,3836005.6534981146
2026-03-12,666.0599975585938,0.8737220821664569,0.12703652929689635,0.0001200008392334001,1089274.218534857,5258.036106080962,10.067561458585676,1969058.7577078599,-259155.44293937308,4557886.358092112,-29982.592536226715,-10035009.009049248,6148.849035321352,4957.808486061372,-29990.881721417885,-10010915.320880728,0.0,0.0,-2095789.2169690123,4064847.974676872
2026-03-13,662.2899780273438,0.8605993693707665,0.12512852682957762,9.99999046325667e-05,1062984.7172246382,5289.490524081482,12.791017870504785,2097757.175824064,-269296.8890571933,4554797.471055045,-30312.989727026772,-11432292.030662552,6245.070828504634,4943.715370662078,-30330.03616523663,-11407116.643498939,0.0,0.0,-2062061.9503345848,4159819.1261586486
2026-03-16,669.030029296875,0.8772237097586562,0.1275456552824732,0.0001200008392334001,1105895.033065013,5292.514368032098,8.278446270434099,1878373.9077369994,-255038.33104829479,4562347.716110833,-30037.466058406048,-9112610.640257232,6142.762021204945,5027.604202318884,-30042.809489420557,-9089411.553563517,0.0,0.0,-2111473.774064484,3989847.681801483
2026-03-17,670.7899780273438,0.8533970547100624,0.12408133221692538,0.0001200008392334001,1114973.50522049,5333.4321385742205,7.1941843835333295,1830379.9929308114,-250770.27696263057,4585764.335411814,-30344.570772234998,-8638851.103662547,6160.23551090322,5088.410931906441,-30348.60213373758,-8615840.02791483,0.0,0.0,-2124333.9668975454,3954713.9598283567
2026-03-18,661.4299926757812,0.9087436932397918,0.13212856486741845,0.00016999959945678683,1057730.6367192843,5274.060800224902,13.50137019676336,2112747.312497277,-276904.24890432594,4509399.170860704,-29873.98364541772,-11581082.108247645,6244.660125730152,4920.868321468901,-29893.357457471928,-11556430.129084643,0.0,0.0,-2042518.5083273107,4155265.8208245877
2026-03-19,659.7999877929688,0.8835273263573316,0.12846218193443604,0.00019000053405762024,1044242.4756328652,5319.981444504887,14.92922758458441,2177915.951727663,-281645.17613861244,4521614.134921404,-30293.599439662255,-12303064.832051404,6324.262394629663,4944.961683607838,-30318.915300908935,-12278026.075742459,0.0,0.0,-1130831.5617207251,3308747.5134483883
2026-03-20,648.5700073242188,0.9718839566426742,0.14130896683426022,0.0002500009536743203,977206.1504834907,5101.629405782033,23.485141684809804,2494766.4347862527,-309286.18353713176,4353940.059748098,-27820.005692003353,-15324130.43233987,6258.903337030108,4573.463281853284,-27866.304387204735,-15301369.610576913,0.0,3273901.0918309195,-4102857.3169086054,3323722.659863939
2026-03-23,655.3800048828125,0.9828114877129098,0.14289779656545415,0.00019000053405762024,1020220.2031166765,5191.514196417841,18.062193114958504,2281125.928068485,-297744.7851285222,4408262.757334773,-28729.123666021536,-13239980.822054632,6252.904176249342,4763.047024182139,-28760.547282580184,-13216091.580283664,0.0,3164965.728437631,-4189741.534336836,3305901.7339676903
2026-03-24,653.1799926757812,0.9571049551311287,0.13916014503288718,0.0002699995040893535,1002798.933086815,5223.084051241996,20.18107065825518,2364962.9821868143,-303785.35986575135,4410009.78375982,-28949.26517295902,-14119132.99391159,6327.277120705721,4761.897734004606,-28988.58776964355,-14095497.23441049,0.0,3175692.1489245575,-4115861.9921714705,3305132.8254337274
2026-03-25,656.8200073242188,0.9397741455248695,0.1366402981076208,0.0002699995040893535,1024624.2312270742,5290.822429837245,17.41315206896595,2258233.3247297457,-296051.7177110749,4453481.75936221,-29630.11558901376,-13094942.921787832,6344.571935787868,4879.982671295251,-29662.865391129777,-13070747.293634422,0.0,3113751.551726557,-4150912.555292228,3295394.3282954167
2026-03-26,645.0900268554688,1.0307452456243225,0.14986721895446434,0.0002699995040893535,954451.3733595824,5025.864295858894,26.6345632303372,2578811.4958993774,-323955.39116108674,4263463.753090049,-26569.04740480968,-16012766.818641212,6233.234318840599,4448.661042306267,-26624.11926993206,-15992089.16643547,0.0,3263279.263892578,-3989312.995603445,3304845.2276102444
2026-03-27,634.0900268554688,1.100115898222917,0.15995350053193655,0.00014000177383422657,888742.5958034435,4678.005841150751,35.89272163007747,2848804.92252536,-342831.2187760435,4041488.2279579258,-22289.152519323543,-18076912.992835052,5996.695736691679,3923.495005240684,-22367.272114171526,-18062986.134769052,0.0,3352763.3940684125,-3795716.9176363093,3291758.4460932566
2026-03-30,631.969970703125,1.0703559180346167,0.15562649006461288,5.0001144409179965e-05,867295.285226074,4665.643177879378,39.48272381050402,2935870.9963661553,-349009.99084210047,4011220.7680014367,-21692.812428242403,-18777455.971031144,6027.2259080748645,3860.846986149234,-21782.62905558882,-18766859.721100923,0.0,3335323.83227162,-3676796.315941181,3277343.480035716
2026-03-31,650.3400268554688,1.290013514746897,0.1875640355262477,6.999969482422014e-05,1008257.7832706189,4802.575189075952,19.87967680075564,2289507.98305172,-322215.0615622847,4134649.2829085793,-24401.863522887652,-12878337.606524467,5876.795444614848,4329.84160663615,-24430.167541700626,-12857513.051084464,0.0,3203679.779853267,-4201622.701476928,3287450.9046753813
2026-04-01,655.239990234375,1.2667220753712338,0.18417753118922028,0.0001200008392334001,1036105.7433026597,4888.732489052079,16.765198963121257,2164163.3419081066,-312445.43995521264,4189872.7783952774,-25263.4160938181,-11722415.64118366,5903.594967449798,4478.133787110762,-25284.368566401034,-11701461.409142625,0.0,3140718.0232487665,-4255670.860975377,3279116.179634717
2026-04-02,655.8300170898438,1.2283684897624574,0.17860103667079275,0.00014000177383422657,1035725.9972538291,4955.020798998612,16.74548882396556,2166168.663336019,-311738.9461177605,4220780.208171683,-25854.58522901368,-11808406.607113112,5973.228030632301,4549.793414696129,-25876.912277412317,-11787130.72141784,0.0,3116344.8726315936,-4224554.122430671,3274377.9131350964
2026-04-06,658.9299926757812,1.197606166352514,0.17412828855228593,0.000299999713897707,1050124.8007157308,5061.130798101119,15.108665269425092,2092167.835550441,-308669.286248173,4261710.00417738,-26682.444746370158,-11164289.698259324,6048.157059750842,4694.918484434667,-26702.860760307187,-11143073.656470025,0.0,3032281.2227709237,-4194388.903523356,3254275.516302873
2026-04-07,659.219970703125,1.1611818766656228,0.16883230778406055,0.0002200007438659668,1047694.6747805031,5125.730899805832,15.246004963198832,2102268.411535367,-308347.3295922104,4289779.646703043,-27250.97245628191,-11325994.899214039,6119.339548430211,4761.040233242022,-27273.53042387047,-11304417.310292132,0.0,3009394.492126026,-4157179.7246600236,3250053.6440693643
2026-04-08,676.010009765625,1.3114339548577862,0.1906785022694391,6.999969482422014e-05,1159924.0348066313,4911.913008317684,5.123551777745224,1584982.783298859,-267939.3513961649,4226574.528933721,-24806.90877877245,-5917377.866433356,5627.263950972214,4720.165705721559,-24802.15514191745,-5903107.896471143,0.0,2842789.196331571,-4464514.188085785,3206707.7750530737
2026-04-09,679.9099731445312,1.2807557147772377,0.1862179796108996,-4.999876022338673e-05,1179913.7033230793,4937.833880052074,3.3431936072894466,1491632.7121237726,-256864.69250660483,4247470.30092855,-24847.99917028318,-5001643.189516187,5602.063124511328,4778.9288546083535,-24840.819787073713,-4988697.54097791,0.0,2773678.9597832705,-4470703.969043978,3188657.721384479
2026-04-10,679.4600219726562,1.2418649405077948,0.18056337949754475,0.0,1174958.0915380842,5004.018034875571,3.4548640788893827,1508811.8606797336,-257589.0534964155,4275730.477185184,-25438.63420781664,-5226594.293886535,5678.682399290583,4844.566570379914,-25432.59140746107,-5212854.432159899,0.0,2752569.266303484,-4428114.798373446,3184357.392749695
2026-04-13,686.0999755859375,1.2318022701331734,0.17910029787703574,9.99999046325667e-05,1212034.2662002286,4992.172470834414,0.5190203174125223,1336564.7858065173,-240425.3513999997,4272340.391550733,-24840.448691002573,-3520466.5955112088,5571.900907840175,4886.168624833368,-24830.584833193738,-3509822.792508885,0.0,2629601.658923302,-4438385.879297748,3145349.006180964
2026-04-14,694.4600219726562,1.2374195058504158,0.17991702683962718,0.00019000053405762024,1259462.2767462204,4897.735576972179,-2.5333429348792365,1132390.7874133685,-217205.01330779807,4241851.743819838,-23427.509566692825,-1471467.1534017045,5362.3121972599,4844.93385367142,-23414.067753482253,-1465193.6911154347,0.0,2514675.441852365,-4485648.235869428,3103363.581430431
2026-04-15,699.9400024414062,1.217998784713408,0.17709331314388208,0.00019000053405762024,1288494.947467517,4856.719220543379,-4.372496956869856,1007724.8399985279,-201077.66734479024,4231079.368067278,-22640.073970172125,-264990.6600004216,5250.696708514701,4835.661454440936,-22625.51860712602,-261204.8914948278,0.0,2424339.1408032435,-4487260.620789597,3070646.319984881
2026-04-16,701.6599731445312,1.18271635400875,0.17196335519344985,0.00016999959945678683,1296519.301803642,4884.109859139155,-5.1762877719408,967075.3283147202,-194619.7394307357,4246193.66246273,-22697.444014392502,100368.15473341616,5255.115976621258,4876.138448741189,-22682.695400901786,103674.38939702976,0.0,2371374.925055751,-4458750.274534145,3054450.6777931135
2026-04-17,710.1400146484375,1.1908435117625988,0.17314501917467523,6.999969482422014e-05,1340563.0007451703,4750.073497378452,-7.194936064071669,793803.663010244,-171775.95048309513,4193017.8954588375,-20857.48206644176,1734030.4564635293,5022.432977814872,4777.859553369191,-20842.60536771591,1733575.462311502,0.0,441524.0988163471,-2653945.033460192,3006224.597654089
2026-04-20,708.719970703125,1.1558059706520283,0.16805066742526364,5.0001144409179965e-05,1331699.210162112,4845.309073789284,-7.405000509135373,812609.0732216602,-174004.13833809522,4223865.02769743,-21602.882463553913,1489109.2880262139,5127.590170176743,4875.947322899658,-21588.11533002998,1489620.2884841848,0.0,418199.05382932676,-2603967.578505288,2998377.597897622
2026-04-21,704.0800170898438,1.1342805507274694,0.1649209369369443,5.0001144409179965e-05,1306238.3589635002,4960.881706321269,-6.525109421827107,905752.7708441021,-186174.07305162662,4265782.420469536,-22899.442321366532,570939.050112145,5295.962984303487,4975.768740604459,-22885.039301064404,573852.604320927,0.0,426458.3630534301,-2538546.2871230836,3017840.6949137556
2026-04-22,711.2100219726562,1.1322574640314704,0.16462678629388264,2.000093460082647e-05,1343726.0126142576,4850.482504979998,-8.326633970977422,756691.749549075,-165699.64837045717,4223033.332719636,-21321.91284691728,1962232.655655214,5100.344956131075,4896.212154140671,-21307.28815494509,1961941.8862724272,0.0,386630.821875521,-2603477.817756213,2973538.745429767
2026-04-23,708.4500122070312,1.1026784484380412,0.16032608752741592,2.000093460082647e-05,1328536.8924002254,4945.66138118753,-8.09043819079244,806442.1753414546,-171736.6557586143,4260127.385071657,-22282.8786786399,1465461.2617064803,5223.5204276143295,4985.742070587721,-22268.24300136741,1466678.9677246448,0.0,382002.4987628802,-2557278.599099606,2981718.2756781797
2026-04-24,713.9400024414062,1.0888367912494974,0.15831355273535713,0.0,1356986.925288871,4870.948203522952,-9.518042848021782,692705.9193592917,-155140.77979842707,4231860.65369886,-21116.422061244295,2497256.1543879104,5083.791777767532,4934.685467211067,-21101.87054713925,2496203.014475398,0.0,346614.53931932687,-2597609.2739670156,2943700.65400698
2026-04-27,715.1699829101562,1.0566696730520386,0.15363655173389945,-3.0000209808346556e-05,1362354.6387743894,4917.129162500202,-10.39979202910375,657584.1579328617,-149157.55225588265,4243045.833558459,-21185.53574685433,2737044.8158603716,5108.493274958979,4993.757451880115,-21171.121842056244,2735891.187329822,0.0,310805.82444432843,-2573008.7242630734,2919787.057751607
2026-04-28,711.6900024414062,1.0327512636978466,0.150158887871811,-3.0000209808346556e-05,1343588.9540515908,5026.132339142617,-10.063616354590447,720443.2340933252,-157504.82438551105,4283850.013075793,-22326.85494027331,2125023.1810293477,5252.638845600487,5095.02910335932,-22312.346616468545,2125701.505553593,0.0,309686.9981148816,-2522783.654285399,2933539.8902638424
2026-04-29,711.5800170898438,1.0012980308443618,0.14558568362479668,-3.0000209808346556e-05,1342570.555692498,5078.2300874441025,-10.538034199164962,715258.8754104031,-155543.297042979,4305471.979204122,-22680.720008871525,2132667.1862399853,5301.186088127678,5152.324043716613,-22666.150025859322,2133792.661572853,0.0,291153.25408908026,-2501521.1515348624,2925626.772856185
2026-04-30,718.6599731445312,1.0062540905034791,0.1463062796025491,-7.999897003174022e-05,1379588.452887544,4936.108808900455,-11.981713138281567,575242.3662374346,-134945.69442714326,4247633.01640963,-20775.30117111721,3385163.4110527574,5079.03376576822,5035.2690111878555,-20760.990454828527,3383131.592156928,0.0,258448.13098722557,-2561514.4369370053,2878308.6721872143
2026-05-01,720.6500244140625,0.9783985020337665,0.14225616189012902,-0.00017999887466430692,1389320.1589612146,4935.740962693031,-12.79454934979631,531181.7638349752,-126888.63804393553,4249111.870104957,-20483.183660311326,3737839.685867641,5053.043630911991,5045.965573374248,-20468.86765345384,3735300.1325507606,0.0,233624.56238934863,-2560015.285748677,2857572.4871943034
2026-05-04,718.010009765625,0.9536569768396129,0.13865881949220826,-3.0000209808346556e-05,1375824.7854079932,5056.433723867163,-13.078890903741296,565990.9641465847,-131639.72943210416,4284905.259541235,-21475.862130045076,3335850.815814466,5191.262433065122,5167.735737351775,-21461.26029495697,3334834.103476055,0.0,213703.69888442196,-2504557.9048130736,2856845.170075237
2026-05-05,723.77001953125,0.9489762150010277,0.13797825097897484,6.999969482422014e-05,1406061.4330304263,4941.225660601536,-14.19496968385403,455413.0214370636,-114289.18092236255,4237617.004527403,-19882.74102012141,4266486.667188473,5013.254029047297,5071.515247556589,-19868.690854442742,4263191.792673293,0.0,185189.962076043,-2542833.757723009,2813056.8170840302
2026-05-06,733.8300170898438,0.9913642537119053,0.14414134268907597,6.999969482422014e-05,1454766.5135180536,4684.2268364059355,-14.718462082506264,306672.3871756154,-90130.02972324396,4125495.566576748,-16922.22624780114,5413547.21507787,4672.759314051327,4831.215951016363,-16910.84486696947,5407315.4962613415,0.0,165160.96270851092,-2608498.964531653,2750010.388998758
2026-05-07,731.5800170898438,0.9646654238417333,0.14025941415341972,5.0001144409179965e-05,1444309.3522402656,4769.3194236055515,-15.064838973454602,328885.13403526694,-93097.39039382845,4159179.3641597866,-17660.40171819509,5225435.915892263,4769.193329012627,4917.917693293222,-17648.09256546916,5219824.738254004,0.0,154773.12464129366,-2581421.233744935,2755533.2431389084
2026-05-08,737.6199951171875,0.9607792001743725,0.13969436907003482,2.000093460082647e-05,1472945.0030354038,4645.779656735297,-15.657337693391977,240470.47904191702,-76787.1327371521,4106697.5475673405,-16074.55004801805,5835622.6856426485,4596.4329778236715,4806.136456990016,-16063.742553561784,5828850.5532455,0.0,130828.04969617608,-2600374.9394936254,2710017.3688393664
2026-05-11,739.2999877929688,0.9334948211605809,0.13572730347254108,6.999969482422014e-05,1482338.0998889576,4648.336487209913,-16.48948348069452,206627.5619856245,-71109.53896560794,4100262.393787167,-15706.810810771012,5988644.351660781,4580.4923186082615,4816.636048613394,-15695.62573217114,5981697.552729084,0.0,106314.04028009903,-2579237.7606675182,2679551.2823730437
2026-05-12,738.1799926757812,0.9059645594567363,0.13172448728089836,9.99999046325667e-05,1478190.9303774536,4703.362909097701,-17.002748298670863,210972.63207853585,-71807.18494316255,4122559.991855995,-16090.35373921813,5936827.361070413,4637.958714031748,4875.145542421531,-16078.236151820338,5930120.575813563,0.0,94984.19351052353,-2560569.1162222433,2676557.5547902556
2026-05-13,742.3099975585938,0.890948362231998,0.1295411779453504,6.999969482422014e-05,1497863.0285840875,4623.167369132763,-17.482365916168398,153289.22390852962,-60732.96158401016,4089636.4856934343,-15013.22534086838,6287399.610109074,4526.208326632413,4802.538897166726,-15001.899465326931,6280092.306467567,0.0,77337.36246560048,-2564359.895682806,2640311.7571257353
2026-05-14,748.1699829101562,0.889035692527527,0.12926308159651503,-4.999876022338673e-05,1523998.5517657388,4493.193113411521,-17.64972687007454,86983.87411552994,-47267.075687689125,4034707.332492912,-13496.403874324957,6641960.548523827,4360.1480061499415,4678.108014313242,-13486.666288224114,6634137.10097421,0.0,62679.98197240336,-2571353.802930459,2595657.6950735855
2026-05-15,739.1699829101562,0.9207153544014057,0.13386920793336782,-4.999876022338673e-05,1482628.4594486204,4688.843840609155,-17.165468954069382,202047.19114046753,-70827.05686467898,4102492.0321063995,-15771.465770851526,5905390.457266436,4617.993288100717,4862.379242835198,-15759.219971725535,5898584.301948849,0.0,87969.57336914609,-2547652.549094241,2661730.166865562
2026-05-18,738.6500244140625,0.89286500363277,0.1298198517667297,-0.00024999856948852706,1480833.6011470233,4746.5771343225115,-17.984920167965466,199283.36483366578,-69830.96415706433,4118063.088679406,-16008.190219157319,5833430.946265848,4673.453142288374,4926.418431047696,-15994.535822100252,5826848.688907661,0.0,67930.89939210075,-2516476.0110441484,2647828.4764857134
2026-05-19,733.72998046875,0.8839233077452653,0.1285197564220403,-0.00017999887466430692,1457921.2226745628,4885.577607484288,-18.053487705413826,263217.52659908286,-81945.52515500656,4167803.727741363,-17439.384806329996,5336874.890389539,4848.594413132916,5061.5998711953025,-17423.991107378795,5331534.682391243,0.0,70748.13304920704,-2482932.181858602,2675401.575408478
2026-05-20,741.25,0.8993370789365365,0.13076087180126972,-0.00036000013351440013,1492921.043711515,4691.49623694079,-18.20454683404838,167557.25578113133,-63833.718135733216,4087861.9004708603,-15263.862697495062,5983490.936396692,4599.864320319408,4875.187548724402,-15250.60139373501,5976483.389286331,0.0,58259.391212734394,-2514221.454685116,2623519.319253513
2026-05-21,742.719970703125,0.8735478921123644,0.1270112025936327,-0.00010999917984008678,1501842.4964002213,4678.957134391851,-18.806742217069704,137639.577306838,-58148.09491733118,4082620.523296485,-14879.444048588193,6148221.204246767,4570.525560759515,4869.084067613615,-14865.914187772129,6140978.619448136,0.0,42976.70522445091,-2505796.7500638547,2600459.622146242
2026-05-22,745.6400146484375,0.8534124069163068,0.12408356438094886,-7.999897003174022e-05,1516253.7966410264,4626.217797839018,-19.283351217001428,95927.59377362952,-49437.401291891525,4061746.924694959,-14102.604894294287,6374100.364186291,4494.125935422536,4822.38880312665,-14089.311754488745,6366470.485400621,0.0,28007.174132213928,-2502138.9164186525,2570059.336060068
2026-05-26,750.5900268554688,0.8461244852380826,0.12302392276871726,-0.00010999917984008678,1539790.4582948461,4530.891108187682,-19.844699904896547,38394.32482440607,-36726.10120632732,4010446.626611014,-12724.03177010451,6567047.771574009,4364.2685525693205,4734.6213658698825,-12711.090365099164,6558971.389083529,0.0,5912.418769244803,-2483064.721232963,2515546.6272881236
2026-05-27,750.4600219726562,0.820361204512779,0.119278020228943,-7.999897003174022e-05,1540597.3117981786,4555.809358302807,-20.435800228042034,29903.131027863594,-34564.92537683947,4020519.2134846956,-12750.762872528403,6587194.735894288,4383.796360079036,4764.306912861037,-12736.79101076969,6579049.9419743,0.0,-5629.264829141321,-2469165.6608951604,2504698.0567521653
